	#%Freq (Hz)	%Mic/Source_Real	%Mic/Source_Imag
4.358000000000001E+3	-3.431199835587353E-3	-6.274158355170744E-3
4.358500000000001E+3	-3.435389384397656E-3	-6.264233114671187E-3
4.359000000000001E+3	-3.377675687035105E-3	-6.277416511667616E-3
4.359500000000001E+3	-3.378196102594109E-3	-6.242613334502529E-3
4.360000000000001E+3	-3.368914675748684E-3	-6.199848374500687E-3
4.360500000000001E+3	-3.400263318873504E-3	-6.199760676986760E-3
4.361000000000001E+3	-3.448563840442708E-3	-6.182015495887552E-3
4.361500000000001E+3	-3.448315522356338E-3	-6.234884126732488E-3
4.362000000000001E+3	-3.464316202955107E-3	-6.230918792889731E-3
4.362500000000001E+3	-3.447730533499428E-3	-6.215077468346391E-3
4.363000000000001E+3	-3.420877369517299E-3	-6.235506897954261E-3
4.363500000000001E+3	-3.456895082270742E-3	-6.178942643881074E-3
4.364000000000001E+3	-3.458654786983338E-3	-6.134175756845235E-3
4.364500000000001E+3	-3.491978552743356E-3	-6.146121593185599E-3
4.365000000000001E+3	-3.503560821586588E-3	-6.194638934815000E-3
4.365500000000001E+3	-3.518925828102100E-3	-6.192818159014693E-3
4.366000000000001E+3	-3.463858368618450E-3	-6.180212518859017E-3
4.366500000000001E+3	-3.452312964986961E-3	-6.144581536951078E-3
4.367000000000001E+3	-3.453051429549726E-3	-6.150140378647789E-3
4.367500000000001E+3	-3.522354210046402E-3	-6.093797288295092E-3
4.368000000000001E+3	-3.541616937219070E-3	-6.100533211795777E-3
4.368500000000001E+3	-3.539798848830258E-3	-6.137147030429638E-3
4.369000000000001E+3	-3.541758510847732E-3	-6.160166177311429E-3
4.369500000000001E+3	-3.514708461359810E-3	-6.137141317947364E-3
4.370000000000001E+3	-3.489041374703392E-3	-6.143247307602290E-3
4.370500000000001E+3	-3.473977791345190E-3	-6.098560152984371E-3
4.371000000000001E+3	-3.502436564783011E-3	-6.075396498922513E-3
4.371500000000001E+3	-3.559052154092625E-3	-6.062624112019049E-3
4.372000000000001E+3	-3.583683463503697E-3	-6.087874538627992E-3
4.372500000000001E+3	-3.550620845496631E-3	-6.130760756656231E-3
4.373000000000001E+3	-3.518431429336780E-3	-6.131652887143473E-3
4.373500000000001E+3	-3.518383002776495E-3	-6.084339075363246E-3
4.374000000000001E+3	-3.529805119589218E-3	-6.088436212231207E-3
4.374500000000001E+3	-3.552731931012628E-3	-6.038256053312315E-3
4.375000000000001E+3	-3.581130282843085E-3	-6.050635864259717E-3
4.375500000000001E+3	-3.563961753216434E-3	-6.071702795379690E-3
4.376000000000001E+3	-3.568230370450887E-3	-6.086724563799002E-3
4.376500000000001E+3	-3.544979791354401E-3	-6.086209414875214E-3
4.377000000000001E+3	-3.512980629176586E-3	-6.073555857505185E-3
4.377500000000001E+3	-3.535733457789778E-3	-6.041891278980661E-3
4.378000000000001E+3	-3.566025061317545E-3	-6.020671160962141E-3
4.378500000000001E+3	-3.616383017441229E-3	-6.052590243247476E-3
4.379000000000001E+3	-3.621549091350052E-3	-6.042783890968182E-3
4.379500000000001E+3	-3.611449216030231E-3	-6.073752667138311E-3
4.380000000000001E+3	-3.552567841900725E-3	-6.074844122967967E-3
4.380500000000001E+3	-3.550285442042451E-3	-6.056292307093155E-3
4.381000000000001E+3	-3.537471768732496E-3	-6.043670502402762E-3
4.381500000000001E+3	-3.568104698511111E-3	-6.005664371485179E-3
4.382000000000001E+3	-3.613262462840575E-3	-5.988282628593872E-3
4.382500000000001E+3	-3.617411517104647E-3	-6.057164407146679E-3
4.383000000000001E+3	-3.597299072499412E-3	-6.089994019657895E-3
4.383500000000001E+3	-3.557721145769957E-3	-6.071976458308215E-3
4.384000000000001E+3	-3.589419743721399E-3	-6.037789866510062E-3
4.384500000000001E+3	-3.605404355572773E-3	-6.015058447894412E-3
4.385000000000001E+3	-3.622017085878772E-3	-6.045813499302489E-3
4.385500000000001E+3	-3.623494181944605E-3	-6.040224925261505E-3
4.386000000000001E+3	-3.649858064115747E-3	-6.047269492041429E-3
4.386500000000001E+3	-3.626679400433696E-3	-6.052630845379797E-3
4.387000000000001E+3	-3.604022371890721E-3	-6.068171180996136E-3
4.387500000000001E+3	-3.579336694641697E-3	-6.070066766234688E-3
4.388000000000001E+3	-3.600608908011144E-3	-6.022311756667753E-3
4.388500000000001E+3	-3.679757802157327E-3	-5.977780992153998E-3
4.389000000000001E+3	-3.657424781478182E-3	-6.006515043059288E-3
4.389500000000001E+3	-3.720070083029088E-3	-6.037918546936498E-3
4.390000000000001E+3	-3.722929610211676E-3	-6.058733001796699E-3
4.390500000000001E+3	-3.685518106292852E-3	-6.034680983185614E-3
4.391000000000001E+3	-3.663138261114728E-3	-6.060391482254717E-3
4.391500000000001E+3	-3.658134270626038E-3	-6.001954844255369E-3
4.392000000000001E+3	-3.681560481878074E-3	-6.003022912006104E-3
4.392500000000001E+3	-3.713631085230644E-3	-6.006094808835329E-3
4.393000000000001E+3	-3.715316958062840E-3	-6.007485475658669E-3
4.393500000000001E+3	-3.736055156533981E-3	-6.039452355700741E-3
4.394000000000001E+3	-3.720957160910378E-3	-6.053011739146880E-3
4.394500000000001E+3	-3.714544202610599E-3	-6.012246519050858E-3
4.395000000000001E+3	-3.726909922411002E-3	-5.999775091732613E-3
4.395500000000001E+3	-3.751814852852346E-3	-5.953858106997413E-3
4.396000000000001E+3	-3.764593900271858E-3	-6.000107145078814E-3
4.396500000000001E+3	-3.788172797129879E-3	-6.024319728652576E-3
4.397000000000001E+3	-3.769690887741483E-3	-6.030019550543579E-3
4.397500000000001E+3	-3.721206625813025E-3	-6.045159870024773E-3
4.398000000000001E+3	-3.737776851431831E-3	-6.032785089752702E-3
4.398500000000001E+3	-3.758885536536360E-3	-5.947155915773873E-3
4.399000000000001E+3	-3.775044169309238E-3	-5.980903718248716E-3
4.399500000000001E+3	-3.790436509620694E-3	-5.970006631197491E-3
4.400000000000001E+3	-3.813402220850864E-3	-5.992060819675299E-3
4.400500000000001E+3	-3.809096771855224E-3	-6.030298006768603E-3
4.401000000000001E+3	-3.821159918981311E-3	-5.997163024706056E-3
4.401500000000001E+3	-3.783292204984829E-3	-5.996692476624863E-3
4.402000000000001E+3	-3.810740844891324E-3	-5.985082787653378E-3
4.402500000000001E+3	-3.791571089926212E-3	-5.971369379145583E-3
4.403000000000001E+3	-3.834024980790982E-3	-5.962480308731032E-3
4.403500000000001E+3	-3.866116234759958E-3	-6.017133812414286E-3
4.404000000000001E+3	-3.841397074143042E-3	-6.029174514054409E-3
4.404500000000001E+3	-3.826115809040889E-3	-6.021257323782414E-3
4.405000000000001E+3	-3.800060681240699E-3	-6.004577590486662E-3
4.405500000000001E+3	-3.831401308805150E-3	-5.983202660639700E-3
4.406000000000001E+3	-3.898927530340664E-3	-5.947861864458073E-3
4.406500000000001E+3	-3.883078106769726E-3	-5.969897774313665E-3
4.407000000000001E+3	-3.909207793266162E-3	-5.977053152826673E-3
4.407500000000001E+3	-3.921809075442872E-3	-6.016514568371449E-3
4.408000000000001E+3	-3.853699757564579E-3	-6.027969846952710E-3
4.408500000000001E+3	-3.863068680530734E-3	-6.008784863551178E-3
4.409000000000001E+3	-3.856823882730867E-3	-5.956095611035973E-3
4.409500000000001E+3	-3.888976038368873E-3	-5.961315612710195E-3
4.410000000000001E+3	-3.912121075304502E-3	-5.949277953845504E-3
4.410500000000001E+3	-3.941218681552781E-3	-5.958838818271646E-3
4.411000000000001E+3	-3.971463326761849E-3	-5.986899243227423E-3
4.411500000000001E+3	-3.926671125804719E-3	-6.004729685199809E-3
4.412000000000001E+3	-3.920974742879840E-3	-5.971560101391569E-3
4.412500000000001E+3	-3.944119954506995E-3	-5.979709325836898E-3
4.413000000000001E+3	-3.974840630891186E-3	-5.929251671700927E-3
4.413500000000001E+3	-3.978837904079735E-3	-5.961942137041905E-3
4.414000000000001E+3	-4.001030646304461E-3	-6.003617504068054E-3
4.414500000000001E+3	-3.982233436593263E-3	-5.988480140903176E-3
4.415000000000001E+3	-3.981693847414485E-3	-6.010548281222037E-3
4.415500000000001E+3	-3.960627695860764E-3	-5.974758116776680E-3
4.416000000000001E+3	-3.961153749400864E-3	-5.939832601946114E-3
4.416500000000001E+3	-3.991475660909378E-3	-5.917648544007039E-3
4.417000000000001E+3	-4.055500673836093E-3	-5.905602732072084E-3
4.417500000000001E+3	-4.102923284473255E-3	-5.933867581467254E-3
4.418000000000001E+3	-4.051496296026488E-3	-5.974799561042912E-3
4.418500000000001E+3	-4.043178336342274E-3	-5.988861568755382E-3
4.419000000000001E+3	-4.014011955234212E-3	-5.940440637422763E-3
4.419500000000001E+3	-4.044274096074992E-3	-5.903473083325809E-3
4.420000000000001E+3	-4.070262112549389E-3	-5.894352250759002E-3
4.420500000000001E+3	-4.093160117363952E-3	-5.922686583002295E-3
4.421000000000001E+3	-4.108998579198997E-3	-5.937077472253702E-3
4.421500000000001E+3	-4.095123217913299E-3	-5.942902766259044E-3
4.422000000000001E+3	-4.090786019229052E-3	-5.930425509696965E-3
4.422500000000001E+3	-4.109102098686039E-3	-5.924032610729327E-3
4.423000000000001E+3	-4.107786025565367E-3	-5.887258218468145E-3
4.423500000000001E+3	-4.112197423907914E-3	-5.884180779927758E-3
4.424000000000001E+3	-4.165677102443215E-3	-5.900388173437091E-3
4.424500000000001E+3	-4.148038820921365E-3	-5.904053046876420E-3
4.425000000000001E+3	-4.142293058181445E-3	-5.945257248900130E-3
4.425500000000001E+3	-4.109797062302999E-3	-5.936104504848745E-3
4.426000000000001E+3	-4.117173980584027E-3	-5.896507852861927E-3
4.426500000000001E+3	-4.128220822215144E-3	-5.855995820873277E-3
4.427000000000001E+3	-4.151909434488015E-3	-5.827800365365645E-3
4.427500000000001E+3	-4.172401420145354E-3	-5.841446043110801E-3
4.428000000000001E+3	-4.208274109629198E-3	-5.874771094823481E-3
4.428500000000001E+3	-4.189971476126208E-3	-5.884640038508889E-3
4.429000000000001E+3	-4.170015757219079E-3	-5.880642752644469E-3
4.429500000000001E+3	-4.183429321049952E-3	-5.871194160646316E-3
4.430000000000001E+3	-4.149097334624088E-3	-5.861139442244451E-3
4.430500000000001E+3	-4.180196241379656E-3	-5.811138390073969E-3
4.431000000000001E+3	-4.232082127619379E-3	-5.830883471994560E-3
4.431500000000001E+3	-4.214897335766403E-3	-5.834422825908982E-3
4.432000000000001E+3	-4.211619510740863E-3	-5.858623713976036E-3
4.432500000000001E+3	-4.195227591855584E-3	-5.872478363718362E-3
4.433000000000001E+3	-4.196039941039282E-3	-5.833447029806572E-3
4.433500000000001E+3	-4.180753482593736E-3	-5.828765699446867E-3
4.434000000000001E+3	-4.200465985702419E-3	-5.808836922266456E-3
4.434500000000001E+3	-4.263696115064908E-3	-5.803965578027528E-3
4.435000000000001E+3	-4.236454210090187E-3	-5.864405940048300E-3
4.435500000000001E+3	-4.262364810523408E-3	-5.862515388439926E-3
4.436000000000001E+3	-4.205144169296637E-3	-5.881881803574297E-3
4.436500000000001E+3	-4.221523987808697E-3	-5.830026799290286E-3
4.437000000000001E+3	-4.226852449768780E-3	-5.848419184949621E-3
4.437500000000001E+3	-4.264166508722738E-3	-5.791786031366989E-3
4.438000000000001E+3	-4.249832081597128E-3	-5.817883220003039E-3
4.438500000000001E+3	-4.310751660723599E-3	-5.819229371645965E-3
4.439000000000001E+3	-4.297402188535872E-3	-5.896307032882291E-3
4.439500000000001E+3	-4.273580400850749E-3	-5.853083751808983E-3
4.440000000000001E+3	-4.261449343062602E-3	-5.826859179975797E-3
4.440500000000001E+3	-4.286261079311919E-3	-5.834283002787581E-3
4.441000000000001E+3	-4.328764288621646E-3	-5.811813678837708E-3
4.441500000000001E+3	-4.332452760980735E-3	-5.826280143927439E-3
4.442000000000001E+3	-4.349335148004296E-3	-5.854935186281532E-3
4.442500000000001E+3	-4.320450553647165E-3	-5.868109481095484E-3
4.443000000000001E+3	-4.302290692413212E-3	-5.846200093141869E-3
4.443500000000001E+3	-4.342197227507665E-3	-5.810509432852525E-3
4.444000000000001E+3	-4.301446762205670E-3	-5.808245673177743E-3
4.444500000000001E+3	-4.366985137879378E-3	-5.821091369148853E-3
4.445000000000001E+3	-4.403461037266211E-3	-5.801122803002912E-3
4.445500000000001E+3	-4.420953107535218E-3	-5.810740996453988E-3
4.446000000000001E+3	-4.389085607597460E-3	-5.859193757948853E-3
4.446500000000001E+3	-4.401432573696298E-3	-5.868791092373120E-3
4.447000000000001E+3	-4.401950606762094E-3	-5.824132627465380E-3
4.447500000000001E+3	-4.367286306096997E-3	-5.830052955709398E-3
4.448000000000001E+3	-4.374058526850176E-3	-5.787281539638284E-3
4.448500000000001E+3	-4.424916887420168E-3	-5.785231087289669E-3
4.449000000000001E+3	-4.463575125610230E-3	-5.803256939574506E-3
4.449500000000001E+3	-4.444309517277892E-3	-5.827996901837058E-3
4.450000000000001E+3	-4.408638219249052E-3	-5.819229274011054E-3
4.450500000000001E+3	-4.381855187947000E-3	-5.781976620544069E-3
4.451000000000001E+3	-4.424616934188181E-3	-5.798477161457939E-3
4.451500000000001E+3	-4.460045900279961E-3	-5.754474554837361E-3
4.452000000000001E+3	-4.489302052108406E-3	-5.806455773462543E-3
4.452500000000001E+3	-4.477029669168772E-3	-5.821533025699299E-3
4.453000000000001E+3	-4.484264636998401E-3	-5.834260101914668E-3
4.453500000000001E+3	-4.464153825227114E-3	-5.829660693063735E-3
4.454000000000001E+3	-4.466695427184096E-3	-5.819581984675204E-3
4.454500000000001E+3	-4.456308329350628E-3	-5.784778691869849E-3
4.455000000000001E+3	-4.502846383473552E-3	-5.752727763865856E-3
4.455500000000001E+3	-4.560907515055888E-3	-5.749261638530160E-3
4.456000000000001E+3	-4.562779377327849E-3	-5.769683191765132E-3
4.456500000000001E+3	-4.562014967710578E-3	-5.808238818248859E-3
4.457000000000001E+3	-4.531649201468953E-3	-5.810519720239079E-3
4.457500000000001E+3	-4.493481019949329E-3	-5.801971902986017E-3
4.458000000000001E+3	-4.511192625317125E-3	-5.770450785041965E-3
4.458500000000001E+3	-4.557869853084048E-3	-5.779961570410931E-3
4.459000000000001E+3	-4.575579121780322E-3	-5.777233986613848E-3
4.459500000000001E+3	-4.609097267113851E-3	-5.760626884193848E-3
4.460000000000001E+3	-4.593813521407096E-3	-5.770422604156744E-3
4.460500000000001E+3	-4.586599067330310E-3	-5.794016134665492E-3
4.461000000000001E+3	-4.552309143124474E-3	-5.758490345935749E-3
4.461500000000001E+3	-4.581953088730356E-3	-5.719000190950982E-3
4.462000000000001E+3	-4.595830911925911E-3	-5.745331257840461E-3
4.462500000000001E+3	-4.613721388702688E-3	-5.746894943880919E-3
4.463000000000001E+3	-4.654334260347270E-3	-5.769337242222321E-3
4.463500000000001E+3	-4.629004951611907E-3	-5.797630666538574E-3
4.464000000000001E+3	-4.610583647232872E-3	-5.796959776167444E-3
4.464500000000001E+3	-4.626755002172364E-3	-5.767831134741652E-3
4.465000000000001E+3	-4.630521595272168E-3	-5.723528531896056E-3
4.465500000000001E+3	-4.667264893339307E-3	-5.703726996387589E-3
4.466000000000001E+3	-4.705902165152510E-3	-5.748514297153938E-3
4.466500000000001E+3	-4.694917893856311E-3	-5.754685484118970E-3
4.467000000000001E+3	-4.727408925726631E-3	-5.743472706472067E-3
4.467500000000001E+3	-4.702399194146071E-3	-5.762438698564908E-3
4.468000000000001E+3	-4.665678301959695E-3	-5.767893652360688E-3
4.468500000000001E+3	-4.717804551084086E-3	-5.722902558969364E-3
4.469000000000001E+3	-4.728182125225245E-3	-5.718935962162690E-3
4.469500000000001E+3	-4.767812204334985E-3	-5.723210795286662E-3
4.470000000000001E+3	-4.755161686043667E-3	-5.750080900291801E-3
4.470500000000001E+3	-4.766383177583574E-3	-5.750022106358065E-3
4.471000000000001E+3	-4.737575683167784E-3	-5.737067043866008E-3
4.471500000000001E+3	-4.721973444825054E-3	-5.698178123451208E-3
4.472000000000001E+3	-4.726367497909728E-3	-5.714389117986871E-3
4.472500000000001E+3	-4.782829452296735E-3	-5.647882440512165E-3
4.473000000000001E+3	-4.840892637591751E-3	-5.674312571848543E-3
4.473500000000001E+3	-4.823360370582065E-3	-5.729090983558521E-3
4.474000000000001E+3	-4.804861997789903E-3	-5.759921975184114E-3
4.474500000000001E+3	-4.793384507272278E-3	-5.759527911761872E-3
4.475000000000001E+3	-4.791591111782189E-3	-5.725380828438569E-3
4.475500000000001E+3	-4.796848766878347E-3	-5.703819288770135E-3
4.476000000000001E+3	-4.790169511684212E-3	-5.689642835664436E-3
4.476500000000001E+3	-4.854245341033792E-3	-5.691385742676735E-3
4.477000000000001E+3	-4.890612910287096E-3	-5.700113575003016E-3
4.477500000000001E+3	-4.855017305516162E-3	-5.725202484996889E-3
4.478000000000001E+3	-4.846499788142312E-3	-5.732524020037750E-3
4.478500000000001E+3	-4.828959260559114E-3	-5.703362393294518E-3
4.479000000000001E+3	-4.876609671123530E-3	-5.702976773528559E-3
4.479500000000001E+3	-4.891359527055473E-3	-5.655293953021847E-3
4.480000000000001E+3	-4.901153349042237E-3	-5.666677200627739E-3
4.480500000000001E+3	-4.926613959975215E-3	-5.685050966636364E-3
4.481000000000001E+3	-4.921365682405214E-3	-5.717931739408951E-3
4.481500000000001E+3	-4.885604305423132E-3	-5.675880781585430E-3
4.482000000000001E+3	-4.912791639219133E-3	-5.691605994217889E-3
4.482500000000001E+3	-4.934609776145082E-3	-5.642755527163102E-3
4.483000000000001E+3	-4.959040008461758E-3	-5.634594045848804E-3
4.483500000000001E+3	-4.996392203423853E-3	-5.655076563492425E-3
4.484000000000001E+3	-5.002178756079217E-3	-5.691692040630573E-3
4.484500000000001E+3	-5.005557075411767E-3	-5.717742821922905E-3
4.485000000000001E+3	-4.993680319234538E-3	-5.704057233262357E-3
4.485500000000001E+3	-4.960273597447286E-3	-5.685996137296678E-3
4.486000000000001E+3	-4.970644086456870E-3	-5.677160152303897E-3
4.486500000000001E+3	-4.992591498622327E-3	-5.647223377257518E-3
4.487000000000001E+3	-5.045406570692319E-3	-5.645701420730016E-3
4.487500000000001E+3	-5.044876328853877E-3	-5.646864612398082E-3
4.488000000000001E+3	-5.009979797515670E-3	-5.684544141851792E-3
4.488500000000001E+3	-4.985542507049541E-3	-5.689569269916049E-3
4.489000000000001E+3	-5.030867682840135E-3	-5.639302843738523E-3
4.489500000000001E+3	-5.052448269993118E-3	-5.619408215350319E-3
4.490000000000001E+3	-5.071643508213312E-3	-5.616617795498534E-3
4.490500000000001E+3	-5.113317850823613E-3	-5.605381409161058E-3
4.491000000000001E+3	-5.141454634066686E-3	-5.659359990929201E-3
4.491500000000001E+3	-5.082149718428708E-3	-5.656711618985982E-3
4.492000000000001E+3	-5.077490560807108E-3	-5.677203330878409E-3
4.492500000000001E+3	-5.065133241143974E-3	-5.613155511436907E-3
4.493000000000001E+3	-5.082665766360568E-3	-5.599128048268148E-3
4.493500000000001E+3	-5.128724872135472E-3	-5.587158637066479E-3
4.494000000000001E+3	-5.179438138282057E-3	-5.555650616999957E-3
4.494500000000001E+3	-5.163512594242738E-3	-5.647180497463832E-3
4.495000000000001E+3	-5.176734889180927E-3	-5.668786599013710E-3
4.495500000000001E+3	-5.156399475031423E-3	-5.658513037748842E-3
4.496000000000001E+3	-5.167097214368734E-3	-5.616107674324361E-3
4.496500000000001E+3	-5.150133724187665E-3	-5.565168840928814E-3
4.497000000000001E+3	-5.199911251592799E-3	-5.590065907717900E-3
4.497500000000001E+3	-5.197488891111803E-3	-5.612944855528127E-3
4.498000000000001E+3	-5.207623643911761E-3	-5.604187152120362E-3
